date,value,precip,windmax,windmaxdir,rhhi,temphi,templo,avgtemp
2025-04-06,34094842.0,0.0,11.34913,31.4779,38.589631,24.14278,8.46271,16.3
2025-04-07,36106296.0,0.0,11.8018,68.9066,45.856434,26.93319,13.38102,20.16
2025-04-08,37324738.0,52.02,10.8572,271.9687,45.519656,22.47548,11.07904,16.78
2025-04-09,37721972.0,45.61,7.11349,199.3385,62.510018,21.95932,9.55462,15.76
2025-04-10,37346201.0,0.0,8.61207,247.9792,59.725342,22.79947,9.37814,16.09
2025-04-11,37957277.0,54.56,14.48423,185.163,61.347712,24.24236,13.05203,18.65
2025-04-12,37514468.0,46.97,24.34059,118.7201,32.390976,17.22299,7.26661,12.24
2025-04-13,36085076.0,0.0,19.16633,116.1595,28.119397,16.53923,4.40353,10.47
2025-04-14,37385287.0,12.44,16.00341,138.2717,41.151984,18.90227,7.09933,13.0
2025-04-15,36754164.0,0.0,10.7512,46.5783,42.656244,26.72958,9.56117,18.15
2025-04-16,36644086.0,0.0,12.91859,33.33,45.10767,30.09543,16.35633,23.23
2025-04-17,37519654.0,0.0,9.47675,83.5362,49.156623,29.95729,16.62512,23.29
2025-04-18,37751197.0,57.49,14.03722,258.3879,62.309909,21.95891,10.56038,16.26
2025-04-19,36733350.0,66.4,7.81818,205.262,71.260497,20.88738,8.92068,14.9
2025-04-20,35356991.0,0.0,9.05495,308.7536,67.682182,23.28481,10.27667,16.78
2025-04-21,37279649.0,81.6,10.23684,289.0022,72.718421,21.83404,11.75565,16.79
2025-04-22,36627036.0,12.44,12.19794,184.0861,65.480729,20.92816,12.34423,16.64
2025-04-23,36135678.0,0.0,8.86206,73.368,53.099472,27.016,11.38458,19.2
2025-04-24,36264899.0,0.0,13.25383,196.6365,31.983976,20.23192,11.71995,15.98
2025-04-25,36116023.0,0.0,9.50112,75.7815,40.390585,23.78999,9.15013,16.47
2025-04-26,35850903.0,0.0,14.77859,52.5797,39.488411,27.69818,14.23229,20.97
2025-04-27,36523180.0,40.46,11.92642,220.0837,50.476937,23.09014,11.38214,17.24
2025-04-28,34787542.0,10.59,8.27189,105.7053,47.177085,24.66582,9.05003,16.86
2025-04-29,33480700.0,22.61,14.09708,54.8165,40.706681,28.87847,13.74109,21.31
2025-04-30,30986425.0,95.86,15.96481,33.0193,45.708552,30.0648,16.07471,23.07
2025-05-01,23736156.0,19.3,10.56741,142.4781,46.985227,24.13508,12.63658,18.39
2025-05-02,22685060.0,94.76,13.80282,265.8128,51.337626,25.91831,13.25478,19.59
2025-05-03,23662107.0,25.73,12.57887,170.5073,44.231728,21.23596,11.04285,16.14
2025-05-04,25994447.0,25.98,10.4229,268.2766,42.928133,24.58962,10.22277,17.41
2025-05-05,29349705.0,93.62,11.39634,249.5093,61.687474,22.90074,13.29714,18.1
2025-05-06,33850635.0,54.25,9.56227,197.5209,72.933895,20.06632,11.77295,15.92
2025-05-07,35277660.0,48.03,9.57838,303.7103,69.634637,23.25013,11.32649,17.29
2025-05-08,36885187.0,91.92,14.46526,315.6301,71.654605,21.45284,15.07492,18.26
2025-05-09,38610539.0,94.24,10.62986,236.311,86.824593,16.85611,12.11061,14.48
2025-05-10,36561706.0,91.35,12.45428,136.9063,67.195393,21.42381,11.40693,16.42
2025-05-11,34890997.0,15.81,10.48885,37.3651,49.944939,27.07023,11.90413,19.49
2025-05-12,36137659.0,13.16,14.93826,20.6878,45.486104,30.08715,16.61257,23.35
2025-05-13,36926780.0,7.7,16.90226,22.1991,49.554519,28.67363,20.46371,24.57
2025-05-14,38519180.0,39.59,13.18434,159.0875,63.822013,27.51853,16.37182,21.95
2025-05-15,37272903.0,0.0,8.12424,273.8306,65.992898,25.66972,13.87609,19.77
2025-05-16,37656537.0,7.7,13.31213,246.361,71.838121,28.9114,16.44517,22.68
2025-05-17,37344982.0,20.24,17.54354,143.0885,47.12523,24.93759,14.37738,19.66
2025-05-18,36147200.0,40.58,12.89261,214.7605,46.205714,25.9278,13.27633,19.6
2025-05-19,37204813.0,7.08,14.39196,29.7542,52.660368,35.55628,18.41175,26.98
2025-05-20,37648110.0,2.89,13.80034,48.6194,51.565388,35.8843,23.5238,29.7
2025-05-21,37567671.0,7.8,10.20114,250.8495,63.794662,31.54424,20.88133,26.21
2025-05-22,37888311.0,45.49,14.7817,236.7429,46.579108,26.57403,17.54716,22.06
2025-05-23,38931687.0,19.58,12.58624,196.6969,60.850927,20.8261,14.16924,17.5
2025-05-24,36636770.0,0.0,8.73416,158.1443,54.266071,25.3695,13.65019,19.51
2025-05-25,35856123.0,0.0,8.64495,58.4143,42.466522,27.94524,14.70556,21.33
2025-05-26,36736023.0,13.11,7.35295,136.3958,47.117188,28.30944,16.57472,22.44
2025-05-27,37107142.0,0.0,8.04209,253.2485,46.622899,29.57878,17.23311,23.41
2025-05-28,36717528.0,24.39,9.60682,269.4117,44.187328,29.85503,18.07423,23.96
2025-05-29,36332634.0,0.0,9.26437,244.9728,45.431486,30.47775,17.5276,24.0
2025-05-30,35111767.0,30.46,10.53003,266.5719,44.697907,30.82406,18.8803,24.85
2025-05-31,31944893.0,101.32,9.81685,290.5824,49.908384,26.93538,19.97444,23.45
2025-06-01,30434548.0,88.88,9.41192,289.7407,54.148807,27.30583,16.72128,22.01
2025-06-02,32952639.0,89.03,8.24442,153.514,56.796442,28.46384,17.3071,22.89
2025-06-03,34092116.0,24.95,9.67212,110.0536,41.813478,31.66001,17.80535,24.73
2025-06-04,35470157.0,5.46,7.31529,139.8393,32.575987,33.28959,18.23596,25.76
2025-06-05,36834350.0,0.0,12.565,109.0565,37.605425,35.56104,21.52651,28.54
2025-06-06,37026442.0,17.17,10.38187,152.0686,42.401966,35.99922,25.24887,30.62
2025-06-07,37540093.0,81.74,8.70115,263.5261,56.40781,32.04486,23.03404,27.54
2025-06-08,36198451.0,59.42,8.02485,274.1578,64.122432,32.73887,21.78549,27.26
2025-06-09,37364661.0,80.26,11.55249,46.7754,62.276816,35.42757,22.22119,28.82
2025-06-10,36537920.0,36.64,9.20825,222.7145,59.329424,29.44004,20.35076,24.9
2025-06-11,36768490.0,0.0,9.64626,266.5631,50.588383,32.83678,19.79423,26.32
2025-06-12,36817174.0,0.0,12.90644,261.5105,44.685193,32.46882,20.62046,26.54
2025-06-13,37881020.0,34.92,9.89886,309.6415,63.6428,30.45995,20.58201,25.52
2025-06-14,37279448.0,77.96,9.14933,281.9865,70.948587,32.52669,21.95373,27.24
2025-06-15,35735266.0,85.47,10.43239,74.0883,67.079766,30.64524,21.51376,26.08
2025-06-16,36295425.0,45.01,12.00132,87.6003,47.163457,30.47476,20.38113,25.43
2025-06-17,36615164.0,11.95,8.98488,36.7552,41.404936,36.65761,20.6451,28.65
2025-06-18,37975029.0,90.51,13.61901,156.4689,51.576931,35.89354,26.13242,31.01
2025-06-19,40048420.0,101.32,9.27174,315.7282,81.855906,27.60154,22.28251,24.94
2025-06-20,38264198.0,76.11,11.05213,192.6879,79.594694,28.18281,21.52411,24.85
2025-06-21,36842881.0,71.86,5.86645,176.5982,65.245197,31.47983,21.27274,26.38
2025-06-22,35193803.0,1.42,6.79381,116.8209,57.459399,34.08967,20.86727,27.48
2025-06-23,36850956.0,24.31,7.24367,233.445,55.236981,33.11266,22.46749,27.79
2025-06-24,37253626.0,3.39,6.43734,169.137,53.346577,33.95274,22.70844,28.33
2025-06-25,37253067.0,57.37,7.60677,149.6606,52.251373,33.61422,23.33395,28.47
2025-06-26,39155145.0,101.32,7.12719,194.9079,73.182942,27.93345,21.5062,24.72
2025-06-27,38226068.0,27.93,7.27495,128.5605,77.989379,27.90352,21.13597,24.52
2025-06-28,37238568.0,91.1,7.9541,284.4372,82.376226,29.51299,22.28425,25.9
2025-06-29,35925314.0,101.32,8.24969,126.9215,87.373327,28.14205,23.00536,25.57
2025-06-30,34938414.0,52.24,9.11022,113.4773,81.220134,31.92114,23.34505,27.63
2025-07-01,36196603.0,84.23,9.81932,108.7507,83.3335,31.94487,25.7597,28.85
2025-07-02,36676757.0,69.31,9.88861,150.8377,82.312456,33.96419,25.82683,29.9
2025-07-03,36926184.0,16.93,14.08318,18.7785,72.191401,36.22025,28.37128,32.3
2025-07-04,37297638.0,17.51,11.28322,26.0086,69.883726,37.3323,28.86241,33.1
2025-07-05,36613750.0,30.41,13.16832,36.9557,61.876334,38.19801,29.74763,33.97
2025-07-06,35582270.0,27.44,8.25823,183.42,64.155612,36.11519,27.30075,31.71
2025-07-07,37992065.0,78.35,8.00382,276.4978,75.702827,35.33425,25.56701,30.45
2025-07-08,38551017.0,13.57,8.45128,281.4058,75.130207,34.39124,24.85892,29.63
2025-07-09,39241022.0,4.91,10.06354,296.3659,71.783939,34.32774,26.03128,30.18
2025-07-10,39568452.0,5.46,8.81341,290.2427,68.953023,34.77644,25.8561,30.32
2025-07-11,39590546.0,20.9,8.89188,288.3296,65.284733,34.95849,25.66761,30.31
2025-07-12,39167427.0,7.91,6.63386,251.2537,64.024759,35.32506,25.75637,30.54
2025-07-13,38076597.0,44.54,8.64996,152.9953,62.576784,35.85691,26.47992,31.17
2025-07-14,37888953.0,2.89,10.34029,223.1358,49.632192,34.90018,25.06598,29.98
2025-07-15,40187602.0,93.62,10.16612,263.1706,54.476218,34.28468,24.54116,29.41
2025-07-16,39866479.0,84.17,10.12506,194.0129,76.517311,30.98819,23.94677,27.47
2025-07-17,39022719.0,0.0,7.23173,184.1614,70.123468,32.74911,22.8485,27.8
2025-07-18,39088003.0,17.17,6.45478,252.2164,66.028237,34.02725,23.74731,28.89
2025-07-19,38598110.0,33.12,8.02611,309.7648,64.325501,34.37445,24.74481,29.56
2025-07-20,38149766.0,72.96,10.68817,225.9168,76.057544,33.99188,25.96341,29.98
2025-07-21,39796346.0,73.34,8.6138,249.3904,85.985166,31.26411,25.58229,28.42
2025-07-22,40185333.0,77.67,9.82515,265.7116,86.561363,31.5547,25.62202,28.59
2025-07-23,39880831.0,68.38,10.14222,321.2799,84.884499,32.28708,25.80127,29.04
2025-07-24,39303109.0,0.0,11.8723,296.1542,78.196214,33.75461,26.23151,29.99
2025-07-25,39683767.0,5.46,10.76745,328.0087,76.103959,34.24005,25.96821,30.1
2025-07-26,38744912.0,5.46,9.57741,285.9732,74.331306,34.66146,25.27981,29.97
2025-07-27,37184167.0,10.37,7.81665,294.8998,71.160971,34.84357,25.71707,30.28
2025-07-28,38420158.0,12.54,8.44321,304.3336,69.7523,34.58074,26.31636,30.45
2025-07-29,38476588.0,73.44,9.44052,171.0151,74.206057,34.44314,25.77421,30.11
2025-07-30,38536562.0,29.46,8.10248,237.6875,78.357141,33.11117,25.05243,29.08
2025-07-31,38592036.0,36.75,9.93576,245.8699,77.901243,32.46971,25.21139,28.84
2025-08-01,38856279.0,67.12,8.99859,269.0576,81.970102,31.92428,26.06415,28.99
2025-08-02,38323246.0,33.65,7.35218,285.6736,79.731443,33.47011,26.08065,29.78
2025-08-03,37306249.0,11.47,5.79164,260.5673,77.334332,34.91318,26.27715,30.6
2025-08-04,39202826.0,50.46,6.15793,274.6661,81.040635,32.86959,26.92651,29.9
2025-08-05,39845630.0,84.15,8.59466,133.0273,79.871686,34.56434,26.90659,30.74
2025-08-06,40062763.0,83.36,5.84836,163.6813,83.705891,33.8547,26.85749,30.36
2025-08-07,39591873.0,26.08,6.9256,253.3684,78.74149,34.26211,26.46918,30.37
2025-08-08,40229127.0,75.59,8.03757,297.4696,78.050008,32.89368,25.89432,29.39
2025-08-09,41622920.0,101.32,9.77429,212.9684,86.604671,28.36351,23.61195,25.99
2025-08-10,37640252.0,43.74,6.85798,231.1386,79.832525,30.36214,22.95277,26.66
2025-08-11,38799651.0,33.44,5.98708,201.1307,77.749703,31.61812,23.10308,27.36
2025-08-12,39816627.0,22.63,7.37104,289.1385,76.143355,31.63293,23.05312,27.34
2025-08-13,40910172.0,64.42,5.2747,177.391,79.468134,31.42075,24.1036,27.76
2025-08-14,41630194.0,44.55,7.01327,306.7631,80.368865,31.18137,24.40393,27.79
2025-08-15,41672863.0,76.21,7.88086,299.7237,86.032205,32.10328,25.29873,28.7
2025-08-16,40821933.0,62.23,8.69252,139.735,86.512614,33.59301,25.77294,29.68
2025-08-17,40039602.0,72.76,6.81064,108.201,87.210288,32.12185,25.65461,28.89
2025-08-18,41283379.0,65.43,7.85141,200.3163,84.371331,33.74867,26.23179,29.99
2025-08-19,40878049.0,30.67,11.17907,94.3334,76.700232,34.9222,27.4826,31.2
2025-08-20,40915164.0,26.7,9.88087,73.0664,73.931978,35.12811,27.92225,31.53
2025-08-21,40563066.0,21.25,10.56556,129.2555,74.926493,35.48921,28.1371,31.81
2025-08-22,40342057.0,77.38,7.53486,78.6833,78.405632,35.02189,27.44287,31.23
2025-08-23,40046756.0,66.36,6.79759,276.5422,83.082277,33.92594,25.92428,29.93
2025-08-24,39245581.0,94.83,6.58812,129.5114,84.428701,30.32191,24.36768,27.34
2025-08-25,40794016.0,89.85,7.12157,123.9288,83.533339,30.06133,23.4854,26.77
2025-08-26,40170230.0,55.37,7.78845,240.4014,76.87796,30.64131,22.80505,26.72
2025-08-27,40980079.0,52.94,9.6882,321.8407,78.07014,30.7549,23.66248,27.21
2025-08-28,40698665.0,94.18,8.7578,68.0189,84.456389,32.66018,25.26628,28.96
2025-08-29,39889440.0,76.06,5.97489,225.8127,84.134087,31.79128,24.29939,28.05
2025-08-30,40267737.0,94.24,6.03983,225.7679,86.637267,28.70658,23.75074,26.23
2025-08-31,37417052.0,101.32,6.32668,168.1826,89.529584,26.92091,21.47805,24.2
2025-09-01,34956017.0,61.32,5.65996,167.7215,78.473509,30.55571,20.49036,25.52
2025-09-02,36309369.0,47.68,5.89883,274.0495,77.843471,30.51476,21.52355,26.02
2025-09-03,38317451.0,101.32,5.71508,249.5216,84.917391,27.66557,22.60207,25.13
2025-09-04,39819742.0,55.37,6.49429,231.2502,81.975853,28.84318,21.50083,25.17
2025-09-05,41822739.0,87.12,6.32884,186.7294,86.200747,29.43168,22.90679,26.17
2025-09-06,41402731.0,101.32,7.6434,158.276,83.071386,27.84006,21.78964,24.81
2025-09-07,39117573.0,55.37,5.79436,110.4078,74.873061,30.4087,21.02469,25.72
2025-09-08,42045421.0,94.76,5.28353,90.4777,81.943939,26.64162,21.3238,23.98
2025-09-09,40552953.0,23.73,7.07516,175.3965,75.661072,30.19607,19.81022,25.0
2025-09-10,40502035.0,31.95,6.79329,269.6262,76.480074,29.98779,20.64855,25.32
2025-09-11,41853721.0,71.37,7.1505,295.2845,77.212622,27.77425,20.96772,24.37
2025-09-12,42790970.0,85.52,6.99607,240.6522,81.127919,24.88656,19.74289,22.31
2025-09-13,40603106.0,37.46,5.98214,108.8213,79.403201,28.92953,19.52228,24.23
2025-09-14,39354666.0,15.2,8.10153,17.2957,78.429988,30.99537,21.73467,26.37
2025-09-15,41023800.0,50.3,7.64059,285.1049,82.078164,30.37507,22.53151,26.45
2025-09-16,42463426.0,101.32,9.35507,181.3564,88.894105,28.33605,19.73953,24.04
2025-09-17,40268248.0,101.32,14.15005,200.1871,71.28911,23.38356,16.59341,19.99
2025-09-18,40190029.0,0.0,11.16214,197.2473,73.812904,18.62661,14.35213,16.49
2025-09-19,42267447.0,46.97,6.2214,190.1207,86.727234,16.07256,13.81902,14.95
2025-09-20,38679429.0,32.55,7.10663,142.7925,76.095906,25.1104,13.25951,19.18
2025-09-21,38540611.0,81.74,6.52362,241.8653,74.806856,24.16196,16.00263,20.08
2025-09-22,40790643.0,101.32,7.08709,233.1096,84.338221,20.88617,17.1914,19.04
2025-09-23,41659973.0,101.32,6.75323,193.8658,94.257953,18.94395,16.77974,17.86
2025-09-24,39948399.0,101.32,5.96051,129.0459,85.757382,24.54052,16.22353,20.38
2025-09-25,82640843.0,46.26,5.15799,226.9215,77.628857,27.81744,15.26029,21.54
2025-09-26,40340746.0,68.24,4.52473,229.9554,79.237289,25.66096,17.1335,21.4
2025-09-27,41309560.0,101.32,4.79632,195.7655,83.454041,21.99091,17.93575,19.96
2025-09-28,39846680.0,94.76,6.05894,123.2412,85.285615,23.96556,17.53746,20.75
2025-09-29,37992392.0,38.44,5.67632,74.8079,79.953709,26.66903,18.36613,22.52
2025-09-30,35147991.0,77.59,8.10154,32.8806,77.948146,28.05175,18.77404,23.41
2025-10-01,29118968.0,88.88,7.94137,94.7352,80.708259,27.67359,18.88278,23.28
2025-10-02,29086083.0,101.32,11.83035,252.625,88.268042,20.05595,16.61721,18.34
2025-10-03,28731488.0,39.01,8.40974,217.4522,81.891582,22.28014,17.57636,19.93
2025-10-04,27957799.0,101.32,4.25939,245.5732,87.253572,23.12525,18.34849,20.74
2025-10-05,27776557.0,101.32,5.0103,232.2359,92.49217,21.67786,18.95588,20.32
2025-10-06,24960293.0,81.73,9.724,196.2398,91.542394,20.4395,16.5584,18.5
2025-10-07,29414385.0,60.68,5.87573,174.8555,83.458365,22.14802,16.16382,19.16
2025-10-08,35578850.0,66.96,9.23482,252.6782,84.51763,21.1885,17.22891,19.21
2025-10-09,39245896.0,90.79,11.35264,241.8346,87.906237,19.10873,15.38592,17.25
2025-10-10,41280121.0,80.82,10.30471,193.6006,89.202124,17.41745,14.82662,16.12
2025-10-11,41566742.0,78.24,8.24428,166.963,88.818537,16.73181,13.43266,15.08
2025-10-12,41166760.0,98.43,9.09193,202.1499,90.24096,16.20513,13.58798,14.9
2025-10-13,40297531.0,96.1,6.99008,182.7742,79.651919,18.82585,12.53845,15.68
2025-10-14,39327798.0,0.2479,4.5611,65.5497,95.458,21.7828,15.2771,18.53
2025-10-15,41773137.0,35.0171,3.6438,52.6022,99.3256,18.9961,14.1634,16.58
2025-10-16,40829591.0,5.2291,6.6789,48.9819,97.631,20.184,14.5736,17.38
2025-10-17,42190338.0,101.32,11.00015,208.715,89.051906,16.71888,12.47466,14.6
2025-10-18,40210638.0,26.75,15.04675,206.1494,67.353925,13.38122,8.25277,10.82
2025-10-19,39890768.0,10.22,12.26447,199.4651,65.761213,13.17828,7.01445,10.1
2025-10-20,40736226.0,13.98,10.84891,198.6698,57.769823,11.6546,5.79467,8.72
2025-10-21,40303967.0,2.89,8.6619,201.2415,60.284884,13.62532,5.49179,9.56
2025-10-22,40099985.0,5.46,7.44498,219.7194,62.921366,14.71754,5.07337,9.9
2025-10-23,40466642.0,1.2247,5.8129,26.9755,87.6497,14.736,8.4399,11.59
2025-10-24,40315458.0,20.59,5.83555,234.4086,69.351397,15.64981,8.37177,12.01
2025-10-25,41305819.0,71.37,5.22846,100.0051,79.809412,14.86923,8.77711,11.82
2025-10-26,40159579.0,47.7,8.66244,154.4564,76.852185,14.63304,7.09634,10.86
2025-10-27,39199586.0,4.91,6.2663,228.744,66.939775,15.64842,5.04421,10.35
2025-10-28,40311212.0,26.37,8.05506,166.7841,70.878624,18.01375,7.86011,12.94
2025-10-29,39659346.0,28.56,11.69148,209.4544,68.930297,19.52612,11.27324,15.4
2025-10-30,40987153.0,101.32,5.92712,207.9258,81.470467,18.63094,12.55194,15.59
2025-10-31,40081390.0,83.81,6.89571,144.7715,84.165546,16.90818,10.31253,13.61
2025-11-01,38748560.0,30.5,7.95924,100.0451,73.470467,19.26421,8.70068,13.98
2025-11-02,38120027.0,0.0,10.69889,209.8562,57.246806,14.05272,6.00996,10.03
2025-11-03,39706997.0,0.0,7.68843,282.7092,65.591055,14.78685,4.19879,9.49
2025-11-04,40688084.0,0.0,7.30949,221.5299,72.062802,18.68729,8.01517,13.35
2025-11-05,40413370.0,0.0,6.20825,247.9161,77.736256,18.99793,8.26834,13.63
2025-11-06,40997192.0,9.45,6.69687,271.0679,83.915696,17.18109,9.5634,13.37
2025-11-07,41616210.0,89.01,7.86012,248.3302,86.278658,16.25172,11.82845,14.04
2025-11-08,41426571.0,40.94,6.79232,188.9359,86.243205,14.91429,9.59872,12.26
2025-11-09,39415852.0,0.0,7.38305,146.4002,73.356908,15.77581,6.7577,11.27
2025-11-10,39965527.0,23.79,6.02804,133.8814,57.298312,15.64788,5.08207,10.36
2025-11-11,40463821.0,17.17,4.76932,157.0119,64.284642,17.79131,8.27535,13.03
2025-11-12,40290193.0,0.0,6.15374,47.1974,70.009861,18.36774,6.9801,12.67
2025-11-13,40253002.0,0.0,6.24705,186.4864,65.739984,16.93936,6.57569,11.76
2025-11-14,40430200.0,0.0,6.17467,21.6202,68.558345,18.12248,5.25536,11.69
2025-11-15,39833321.0,41.36,7.98193,71.5916,77.292953,18.94823,9.41099,14.18
2025-11-16,38177921.0,42.53,15.14452,182.4606,61.324082,14.99214,6.33625,10.66
2025-11-17,40368140.0,44.39,14.89665,163.4883,39.955739,5.7902,-0.53048,2.63
2025-11-18,40069780.0,10.23,10.80617,111.0307,44.58062,6.74227,-1.1411,2.8
2025-11-19,39540293.0,0.0,7.93343,64.9655,49.939727,12.36193,0.28729,6.32
2025-11-20,39891636.0,0.0,6.69817,150.1569,58.406607,12.76797,2.00075,7.38
2025-11-21,39264635.0,0.0,5.89331,91.4489,56.639971,14.58673,1.66315,8.12
2025-11-22,38710045.0,0.0,7.67495,42.1684,56.986351,16.16173,3.02574,9.59
2025-11-23,38380088.0,2.89,7.08566,48.4097,55.785762,15.84891,6.93296,11.39
2025-11-24,38826457.0,0.8641,9.3516,320.0571,60.4003,15.0326,1.0664,8.05
